FIPS,1.22.2020,1.23.2020,1.24.2020,1.25.2020,1.26.2020,1.27.2020,1.28.2020,1.29.2020,1.30.2020,1.31.2020,2.1.2020,2.2.2020,2.3.2020,2.4.2020,2.5.2020,2.6.2020,2.7.2020,2.8.2020,2.9.2020,2.10.2020,2.11.2020,2.12.2020,2.13.2020,2.14.2020,2.15.2020,2.16.2020,2.17.2020,2.18.2020,2.19.2020,2.20.2020,2.21.2020,2.22.2020,2.23.2020,2.24.2020,2.25.2020,2.26.2020,2.27.2020,2.28.2020,2.29.2020,3.1.2020,3.2.2020,3.3.2020,3.4.2020,3.5.2020,3.6.2020,3.7.2020,3.8.2020,3.9.2020,3.10.2020,3.11.2020,3.12.2020,3.13.2020,3.14.2020,3.15.2020,3.16.2020,3.17.2020,3.18.2020,3.19.2020,3.20.2020,3.21.2020,3.22.2020,3.23.2020,3.24.2020,3.25.2020,3.26.2020,3.27.2020,3.28.2020,3.29.2020,3.30.2020,3.31.2020,4.1.2020,4.2.2020,4.3.2020,4.4.2020,4.5.2020,4.6.2020,4.7.2020,4.8.2020,4.9.2020,4.10.2020,4.11.2020,4.12.2020,4.13.2020,4.14.2020,4.15.2020,4.16.2020,4.17.2020,4.18.2020,4.19.2020,4.20.2020,4.21.2020,4.22.2020,4.23.2020,4.24.2020,4.25.2020,4.26.2020,4.27.2020,4.28.2020,4.29.2020,4.30.2020,5.1.2020,5.2.2020,5.3.2020,5.4.2020,5.5.2020,5.6.2020,5.7.2020,5.8.2020,5.9.2020,5.10.2020,5.11.2020,5.12.2020,5.13.2020,5.14.2020,5.15.2020,5.16.2020,5.17.2020,5.18.2020,5.19.2020,5.20.2020,5.21.2020,5.22.2020,5.23.2020,5.24.2020,5.25.2020,5.26.2020,5.27.2020,5.28.2020,5.29.2020,5.30.2020,5.31.2020,6.1.2020,6.2.2020,6.3.2020,6.4.2020,6.5.2020,6.6.2020,6.7.2020,6.8.2020,6.9.2020,6.10.2020,6.11.2020,6.12.2020,6.13.2020,6.14.2020,6.15.2020,6.16.2020,6.17.2020,6.18.2020,6.19.2020,6.20.2020,6.21.2020,6.22.2020,6.23.2020,6.24.2020,6.25.2020,6.26.2020,6.27.2020,6.28.2020,6.29.2020,6.30.2020,7.1.2020,7.2.2020,7.3.2020,7.4.2020,7.5.2020,7.6.2020,7.7.2020,7.8.2020,7.9.2020,7.10.2020,7.11.2020,7.12.2020,7.13.2020,7.14.2020,7.15.2020,7.16.2020,7.17.2020,7.18.2020,7.19.2020,7.20.2020,7.21.2020,7.22.2020,7.23.2020,7.24.2020,7.25.2020,7.26.2020,7.27.2020,7.28.2020,7.29.2020,7.30.2020,7.31.2020,8.1.2020,8.2.2020,8.3.2020,8.4.2020,8.5.2020,8.6.2020,8.7.2020,8.8.2020,8.9.2020,8.10.2020,8.11.2020,8.12.2020,8.13.2020
48485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,5,5,8,10,15,23,23,28,30,38,43,44,46,46,47,48,48,50,53,54,56,56,56,56,57,57,58,59,60,60,62,62,62,62,62,62,63,64,65,65,65,65,65,68,70,70,71,74,75,75,75,76,77,78,78,78,78,80,82,82,82,82,82,82,82,84,84,84,84,84,84,85,85,85,87,87,87,87,90,90,92,93,99,99,99,117,120,137,150,169,169,169,201,230,250,270,270,300,300,318,363,397,420,425,436,442,464,512,548,567,585,601,604,636,648,666,680,709,709,751,751,795,800,808,808,808,824,862,874,886,902,902,902,902,932,946,962,983,1001,1001,1001,1039,1056,1079
48491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,9,9,14,14,22,27,34,34,37,37,42,50,63,71,71,77,77,81,87,97,103,110,113,117,119,124,128,140,146,151,155,156,158,167,182,206,211,262,287,287,301,306,313,323,328,333,341,352,361,368,377,380,397,424,442,451,463,481,486,501,513,520,528,541,553,565,584,588,596,605,612,621,630,636,649,660,672,684,691,698,745,763,787,820,862,904,960,1021,1068,1114,1159,1237,1337,1411,1498,1614,1702,1770,1850,2019,2100,2230,2339,2388,2469,2469,2469,3151,3318,3442,3617,3654,3745,3810,4042,4153,4327,4420,4490,4686,4792,4888,4981,5071,5145,5203,5246,5304,5366,5433,5551,5616,5715,5715,5715,5832,5930,5949,6058,6245,6245,6245,6893,7011,7075,7148
49011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,4,4,6,6,12,14,19,29,31,35,39,50,59,69,77,84,84,103,122,137,142,154,158,163,170,180,193,199,204,211,217,220,227,230,236,242,243,249,254,256,268,275,276,278,283,285,293,296,300,299,302,308,315,321,327,336,338,340,344,349,354,363,368,370,373,386,396,401,407,410,414,419,424,435,447,458,465,472,476,494,513,525,541,549,564,580,593,620,628,646,660,672,691,715,739,775,822,856,877,905,938,989,1036,1080,1113,1155,1179,1218,1268,1322,1379,1422,1470,1522,1575,1644,1723,1794,1846,1909,1976,2016,2113,2183,2249,2325,2360,2415,2468,2520,2616,2660,2695,2743,2784,2819,2859,2909,2953,3008,3026,3059,3094,3129,3156,3194,3224,3232,3256,3294,3316
49035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,16,20,22,29,44,57,80,109,124,151,178,218,276,321,360,396,396,476,541,650,741,777,807,858,858,1011,1071,1126,1157,1187,1285,1377,1456,1547,1615,1671,1714,1795,1889,1975,2051,2144,2190,2256,2348,2438,2526,2609,2707,2769,2832,2912,3010,3104,3206,3291,3365,3414,3530,3604,3709,3785,3883,3942,4019,4123,4217,4308,4441,4515,4583,4632,4682,4806,4994,5118,5242,5340,5449,5603,5756,5901,6086,6182,6296,6421,6591,6776,6942,7148,7309,7468,7616,7809,8083,8363,8687,8878,9052,9207,9460,9763,10102,10417,10629,10887,11166,11437,11728,12050,12343,12540,12758,12994,13343,13646,14066,14336,14609,14869,15083,15306,15655,15887,16176,16523,16693,16871,17123,17353,17686,17966,18090,18280,18441,18575,18817,19036,19237,19408,19556,19683,19875,20082,20287,20446,20628,20748,20903,21034,21199
49049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,6,11,13,18,24,26,30,50,57,70,70,105,150,186,216,223,236,267,267,283,295,313,322,335,352,387,403,417,455,498,523,570,611,669,725,777,828,862,899,957,993,1021,1073,1122,1171,1210,1219,1288,1318,1346,1358,1365,1400,1435,1455,1471,1497,1520,1537,1569,1592,1651,1678,1704,1722,1744,1753,1777,1826,1870,1929,1965,1991,2028,2088,2143,2183,2261,2310,2337,2376,2444,2491,2551,2607,2654,2711,2776,2861,2957,3056,3136,3263,3355,3447,3541,3675,3751,3850,3965,4084,4154,4249,4340,4474,4553,4648,4761,4894,4988,5143,5271,5369,5491,5560,5637,5794,5950,6148,6287,6380,6516,6659,6753,6938,7098,7194,7296,7422,7483,7584,7688,7808,7949,8047,8165,8271,8434,8536,8630,8719,8794,8887,8983,9062
50007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,4,9,22,22,32,40,55,75,90,105,117,117,152,164,177,199,245,271,285,308,308,336,336,351,364,372,372,372,377,378,384,385,385,391,393,395,396,405,410,414,416,416,418,419,422,423,425,425,426,431,431,431,432,432,432,432,432,433,434,439,439,439,439,440,440,440,440,441,444,446,449,448,449,451,453,457,457,491,490,503,520,528,535,544,559,564,568,568,570,573,572,574,579,579,586,590,590,598,599,601,601,602,607,607,608,617,622,623,629,630,631,632,643,645,650,658,659,662,667,672,679,681,683,688,696,695,705,706,711,713,713,715,715,715,715,717,720,721,723,723,723,724,728,729,730,735,735,738
51510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,3,5,5,6,8,9,14,18,20,25,26,30,32,33,56,68,74,93,126,143,149,174,188,198,235,247,254,275,321,354,383,421,462,474,512,547,575,591,627,653,700,754,802,848,899,940,983,1022,1060,1110,1142,1193,1224,1240,1305,1349,1396,1460,1476,1510,1544,1577,1627,1657,1703,1733,1754,1785,1824,1887,1941,1960,1974,1981,2000,2016,2031,2045,2070,2095,2102,2115,2125,2127,2128,2134,2151,2160,2168,2175,2186,2198,2217,2227,2236,2248,2258,2271,2287,2303,2312,2317,2325,2325,2327,2338,2357,2376,2380,2399,2408,2419,2439,2453,2455,2456,2465,2486,2507,2523,2540,2547,2559,2582,2618,2639,2662,2687,2695,2735,2749,2759,2779,2798,2811,2820,2844,2867,2872,2887,2917,2949,2964,2976,2995,3014,3020
51550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,7,17,18,23,31,39,50,65,72,77,80,99,101,109,115,121,126,136,140,143,147,154,162,166,176,180,186,197,200,208,214,220,232,242,256,263,279,284,293,306,311,316,325,328,340,343,354,362,379,380,384,387,396,401,412,419,426,433,449,459,472,481,494,520,521,535,541,548,554,563,577,592,596,605,617,622,636,650,659,672,678,684,697,709,721,733,759,774,792,800,846,854,879,887,895,925,959,972,1003,1015,1026,1046,1088,1117,1162,1204,1253,1326,1379,1441,1509,1560,1612,1685,1758,1790,1850,1867,1953,2079,2151,2246,2276,2348,2391,2450,2462,2538,2617,2689,2714,2761,2828,2872,2912,2949,2958,3008,3082
51650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,7,9,13,14,16,29,39,40,41,43,53,53,62,64,65,72,73,75,77,78,79,83,90,92,97,99,99,101,104,108,108,109,115,119,122,123,128,128,131,131,135,138,144,146,147,148,156,158,158,161,163,164,165,167,169,172,174,181,183,183,190,192,197,207,210,212,212,214,215,215,226,227,228,231,233,234,234,238,241,246,248,251,252,258,264,271,271,276,281,296,305,310,316,328,336,339,354,360,369,376,390,409,424,454,469,488,544,568,592,607,625,645,701,723,751,772,786,822,848,873,916,938,963,973,1007,1009,1048,1070,1103,1129,1131,1173,1210,1228,1245,1257,1273,1291
51680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,3,4,5,7,9,9,10,10,11,20,20,21,27,31,31,33,33,34,34,38,38,38,38,43,43,47,48,48,50,51,51,52,53,58,62,64,64,65,68,68,68,68,68,69,70,72,73,73,73,73,74,75,75,75,77,77,77,77,79,80,80,80,80,80,80,80,80,80,87,88,88,88,89,89,89,91,92,92,92,96,96,99,105,108,108,108,113,116,122,132,132,134,139,147,145,146,159,162,162,164,169,169,169,177,187,191,194,193,200,205,221,226,236,251,270,294,295,301,312,323,354,370,392,396,429,440,459,469,486,503,514,553,591,617,627,644,654,680
51700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,4,8,12,13,17,18,23,29,33,37,48,51,54,57,60,64,68,75,78,88,93,95,97,100,102,102,102,101,101,105,107,109,111,112,112,114,118,120,123,125,132,133,134,137,144,152,159,164,166,171,179,184,187,193,206,209,211,215,224,234,237,245,250,254,257,257,258,273,282,291,292,299,309,314,320,322,323,328,337,351,357,371,381,390,399,402,410,430,438,447,452,463,466,474,490,500,513,523,535,541,549,568,584,592,613,634,659,679,693,719,815,856,900,940,984,1029,1151,1206,1237,1276,1308,1356,1385,1424,1474,1489,1519,1544,1573,1589,1639,1671,1717,1734,1736,1788,1816,1827,1847,1855,1872,1898
51710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1,3,3,5,8,8,9,8,10,14,17,27,33,37,43,55,59,60,72,77,84,88,90,90,99,99,99,105,108,109,111,113,118,126,136,141,169,179,184,188,192,198,204,211,221,239,251,257,270,274,290,304,308,319,327,338,349,350,350,361,370,370,377,388,393,399,432,450,451,452,470,490,503,521,530,539,552,560,562,583,589,596,605,619,630,643,660,668,681,698,704,707,723,737,746,747,771,795,822,842,855,889,915,934,987,1000,1067,1072,1105,1162,1194,1289,1360,1448,1548,1588,1606,1742,1888,2020,2134,2155,2214,2329,2389,2489,2582,2661,2771,2779,2814,2937,3080,3180,3185,3210,3345,3425,3493,3496,3629,3700,3703,3703,3787,3802,3858
51740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,12,13,16,17,26,26,27,36,41,44,48,49,51,54,59,59,62,63,65,65,65,82,93,98,100,103,108,114,149,150,158,170,173,183,183,187,189,193,194,202,202,208,210,213,217,219,222,225,228,237,241,245,251,253,262,272,281,282,284,294,307,308,313,325,322,325,325,335,343,343,351,354,364,370,375,375,386,387,395,402,405,405,406,419,421,426,442,449,455,459,471,482,497,513,526,539,549,549,572,593,605,627,662,686,714,761,794,827,872,925,966,1009,1046,1085,1115,1165,1225,1267,1291,1367,1390,1417,1462,1492,1539,1540,1631,1663,1676,1726,1758,1759,1788,1833,1855,1907
51760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,0,8,11,13,14,17,20,25,25,26,33,52,76,96,99,105,110,119,126,139,148,154,167,175,177,188,201,211,231,236,246,250,259,267,287,301,304,312,323,339,364,382,403,419,438,453,473,494,512,530,546,565,592,611,665,741,758,779,811,835,888,934,979,1012,1040,1089,1112,1133,1202,1249,1316,1397,1434,1455,1488,1527,1592,1621,1651,1667,1686,1709,1733,1789,1814,1832,1848,1872,1895,1929,1960,1985,2008,2031,2071,2089,2133,2159,2184,2195,2209,2213,2227,2248,2262,2276,2288,2301,2321,2333,2361,2386,2415,2432,2457,2473,2498,2521,2541,2563,2588,2623,2643,2670,2686,2695,2712,2762,2794,2831,2857,2893,2936,2946,2992,3015,3034,3067,3112,3132,3165,3190,3229,3248,3280
51770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,6,6,9,4,10,10,11,12,14,15,16,17,20,21,21,22,24,24,24,24,24,25,27,28,33,33,33,33,35,57,73,80,80,81,81,82,84,88,91,93,93,106,108,116,120,120,120,120,128,135,135,135,140,141,140,140,146,146,147,152,155,160,167,171,176,176,190,197,199,199,204,207,222,232,247,250,250,270,277,277,291,308,313,324,343,359,359,360,363,368,403,439,438,436,465,476,479,492,502,525,542,552,557,582,588,611,612,617,622,621,637,659,665,679,684,690,698,724,737,739,780,805,814,861,903,909,913,932,973,1000,1009,1017,1015,1032,1036,1041
51800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,4,5,6,10,20,22,28,30,31,31,35,40,48,51,57,59,65,70,81,91,92,111,126,136,138,141,147,147,152,154,169,175,178,190,190,205,207,208,209,215,215,216,219,221,221,255,260,264,269,269,274,278,283,290,295,300,303,308,308,311,314,315,316,317,318,320,322,323,323,325,325,330,333,337,341,344,345,347,348,349,353,356,365,377,380,385,389,393,397,398,403,414,420,425,441,443,451,457,470,487,504,526,535,554,573,612,633,647,676,701,725,757,780,797,826,862,886,914,948,974,989,1001,1034,1059,1092,1112,1141,1167,1184,1231,1258,1282,1297,1316,1334,1351
51810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,17,17,17,23,26,29,35,49,52,65,88,111,128,160,170,178,200,207,219,224,236,243,251,252,256,258,265,271,273,281,288,313,328,331,335,345,355,359,365,385,396,413,413,439,445,449,454,469,478,491,505,509,519,528,535,539,548,557,559,564,584,591,598,603,618,638,646,662,680,699,708,745,752,752,770,784,798,801,810,815,823,832,847,869,890,899,909,923,936,950,956,988,1006,1020,1038,1053,1082,1092,1123,1145,1176,1203,1225,1254,1300,1350,1392,1455,1520,1547,1663,1759,1821,1978,1993,2137,2272,2396,2464,2610,2720,2829,2968,3030,3119,3448,3548,3742,3788,3908,3979,4055,4178,4299,4427,4529,4583,4658,4781,4895,4973,5050,5111,5139,5204
53005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,9,9,12,19,42,42,56,102,89,108,130,136,151,164,175,176,179,215,233,244,249,259,266,266,283,295,306,313,314,326,338,365,383,399,405,409,415,422,430,461,494,518,532,537,548,550,559,575,577,586,588,595,605,615,627,633,643,652,660,666,674,674,696,704,727,733,742,757,776,794,810,823,838,852,873,906,930,959,979,979,1041,1075,1106,1132,1171,1218,1236,1268,1313,1360,1426,1437,1463,1524,1556,1581,1657,1686,1718,1731,1798,1854,1889,1915,1956,2036,2094,2123,2183,2238,2238,2341,2387,2487,2622,2676,2725,2787,2840,2884,2946,2983,3017,3077,3134,3166,3203,3306,3390,3434,3434,3485,3501,3514,3569,3613,3632,3690,3714,3723,3748,3776,3787,3802
53011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,4,4,4,4,6,9,10,13,13,16,48,76,82,90,90,116,130,131,137,137,137,168,185,190,206,206,220,220,239,250,258,265,277,277,277,296,306,313,291,293,296,297,308,313,317,321,327,328,328,336,337,341,342,347,346,351,352,362,377,380,382,386,388,388,391,392,394,399,399,410,412,421,424,449,477,509,514,516,546,550,550,550,559,562,566,571,571,595,604,611,617,620,629,630,638,635,642,647,654,660,671,681,685,692,697,700,731,749,768,790,920,922,933,962,990,1004,1033,1033,1065,1078,1086,1125,1145,1152,1192,1193,1201,1260,1271,1297,1308,1318,1328,1333,1382,1398,1411,1411,1513,1610,1620,1667,1705,1712,1749,1767,1777,1787,1823,1849,1874
53033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,14,21,31,51,58,71,83,83,116,190,270,328,387,387,488,569,562,693,793,934,1040,1170,1170,1359,1577,1577,2077,2159,2161,2330,2330,2656,2787,2898,3167,3331,3486,3688,3886,4117,4262,4426,4426,4549,4620,4697,4902,4902,5174,5174,5293,5379,5532,5637,5739,5863,5945,6001,6103,6207,6274,6351,6449,6545,6621,6704,6809,6863,6947,7007,7068,7137,7212,7290,7325,7426,7472,7515,7565,7602,7630,7669,7669,7783,7826,7835,7863,7923,7949,7993,8092,8123,8177,8264,8318,8371,8417,8457,8496,8529,8529,8550,8611,8694,8722,8785,8850,8885,8963,9061,9154,9211,9253,9366,9453,9573,9672,9809,9895,10019,10177,10304,10535,10684,10782,10941,11105,11182,11284,11419,11568,11568,11825,12077,12213,12325,12558,12766,12953,13153,13319,13450,13627,13835,14026,14249,14417,14579,14717,14856,15025,15025,15390,15501,15603,15726,15865,16078,16222,16439,16570,16707,16808,16941,17118
53053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,14,17,19,26,26,38,45,56,75,83,95,107,126,138,155,186,231,231,317,317,377,377,498,571,620,688,717,760,795,838,875,922,931,969,969,1000,1022,1086,1086,1143,1188,1219,1236,1192,1212,1235,1244,1263,1293,1306,1322,1339,1376,1393,1414,1433,1454,1496,1510,1539,1562,1582,1593,1604,1626,1636,1654,1680,1687,1704,1716,1719,1728,1728,1756,1762,1766,1856,1884,1909,1922,1937,1940,1950,1968,1991,2007,2019,2034,2040,2050,2050,2078,2097,2111,2134,2143,2161,2179,2199,2230,2258,2281,2288,2321,2361,2400,2421,2465,2485,2510,2564,2590,2647,2701,2749,2804,2848,2878,2932,2995,3059,3059,3185,3257,3312,3395,3486,3560,3643,3749,3834,3913,4003,4123,4239,4355,4454,4556,4626,4736,4836,4836,5064,5127,5216,5280,5348,5477,5522,5606,5682,5751,5801,5874,5940
53061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,8,18,19,27,31,31,37,68,108,133,154,154,200,266,310,348,385,447,480,519,614,634,778,912,913,912,1068,1229,1304,1376,1376,1503,1559,1603,1659,1695,1745,1802,1835,1867,1907,1950,1988,2032,2056,2093,2143,2163,2189,2209,2216,2243,2297,2311,2332,2365,2389,2433,2453,2493,2509,2537,2549,2584,2627,2634,2664,2681,2690,2711,2720,2739,2756,2773,2784,2797,2818,2826,2846,2863,2863,2895,2904,2916,2927,2937,2945,2956,2967,2976,2987,2991,2999,3014,3025,3033,3039,3064,3064,3075,3107,3129,3136,3152,3171,3187,3200,3208,3226,3237,3249,3329,3346,3371,3406,3431,3438,3463,3508,3535,3588,3639,3661,3696,3722,3764,3788,3819,3859,3859,3966,4033,4072,4122,4181,4238,4307,4349,4386,4454,4512,4562,4640,4718,4746,4788,4853,4903,4949,4949,5087,5143,5159,5219,5261,5326,5369,5423,5465,5486,5532,5582,5621
53063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5,9,11,16,20,20,29,33,67,83,108,108,136,136,158,182,194,209,219,222,222,239,246,251,251,274,276,276,278,286,298,302,307,313,315,317,320,330,345,347,347,350,353,357,367,366,369,372,373,379,380,381,381,382,384,385,387,393,393,396,400,403,411,415,421,437,437,477,494,497,516,531,555,582,596,600,612,627,648,664,713,727,753,769,769,778,791,804,820,833,846,870,880,902,954,974,985,1021,1069,1098,1144,1179,1193,1236,1344,1389,1443,1529,1551,1602,1708,1763,1819,1852,1903,1903,2063,2133,2210,2276,2393,2451,2573,2663,2742,2820,2896,2970,3023,3165,3269,3319,3422,3511,3613,3613,3806,3863,3909,4005,4088,4192,4277,4415,4442,4504,4561,4602,4667
53073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,6,7,7,10,14,14,48,48,64,86,92,102,116,116,139,139,175,182,199,224,228,238,238,243,250,261,263,264,264,269,273,271,276,277,278,280,281,282,282,284,288,287,293,294,302,305,312,316,317,318,324,328,329,330,333,338,340,341,343,344,347,353,358,359,360,363,363,363,368,369,378,380,383,383,392,396,398,401,402,404,405,409,410,419,420,420,428,436,440,448,453,455,457,467,474,486,499,499,521,554,574,588,599,600,615,622,635,649,659,663,667,673,681,685,689,692,692,710,718,725,732,749,760,772,780,788,802,807,818,824,830,844,853,871,879,894,894,910,922,936,941,957,965,970,982,989,990,991,1000,1007
53077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,5,7,7,10,13,16,16,25,47,61,66,82,140,147,161,161,224,240,289,326,363,380,400,433,447,511,535,538,614,635,674,707,759,804,835,868,886,879,923,976,1015,1034,1046,1082,1128,1203,1272,1296,1372,1389,1449,1547,1579,1686,1781,1864,1916,1946,2002,2052,2217,2253,2370,2444,2518,2551,2594,2594,2812,2958,3008,3048,3231,3369,3458,3585,3749,3817,3938,4031,4141,4366,4509,4665,4834,4834,4988,5129,5265,5384,5450,5597,5651,5777,5915,6129,6283,6326,6435,6490,6607,6759,6828,6920,7008,7071,7128,7270,7349,7396,7489,7634,7696,7753,7868,7934,7934,8122,8325,8357,8436,8805,8939,9040,9125,9185,9261,9312,9367,9461,9557,9629,9700,9758,9804,9865,9865,9961,10017,10047,10081,10142,10167,10210,10269,10325,10367,10389,10412,10467
54039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,4,5,15,17,19,23,31,37,39,40,48,51,56,61,69,73,82,82,83,86,85,88,91,104,106,127,128,133,138,142,147,147,153,155,157,157,160,161,168,167,168,170,170,172,180,180,183,185,186,189,198,202,206,207,203,203,205,205,212,212,212,212,212,216,218,220,226,229,229,230,230,231,233,236,237,242,241,241,244,247,245,246,247,249,253,256,261,264,266,268,270,271,286,288,292,301,309,316,328,333,333,336,343,355,360,376,384,393,410,421,433,434,454,475,484,498,521,536,546,552,601,653,660,683,696,710,723,747,789,808,822,851,851,856,876,898,911,935,938,960,976,1020
